"ts_code","symbol","name","area","industry","market","list_date"
"002563.SZ","002563","森马服饰","浙江","服饰","中小板","20110311"
"002564.SZ","002564","天沃科技","江苏","建筑工程","中小板","20110310"
"002565.SZ","002565","顺灏股份","上海","造纸","中小板","20110318"
"002566.SZ","002566","益盛药业","吉林","中成药","中小板","20110318"
"002567.SZ","002567","唐人神","湖南","饲料","中小板","20110325"
"002568.SZ","002568","百润股份","上海","红黄酒","中小板","20110325"
"002569.SZ","002569","ST步森","浙江","服饰","中小板","20110412"
"002570.SZ","002570","贝因美","浙江","乳制品","中小板","20110412"
"002571.SZ","002571","德力股份","安徽","家居用品","中小板","20110412"
"002572.SZ","002572","索菲亚","广东","家居用品","中小板","20110412"
"002573.SZ","002573","清新环境","北京","环境保护","中小板","20110422"
"002574.SZ","002574","明牌珠宝","浙江","服饰","中小板","20110422"
"002575.SZ","002575","群兴玩具","广东","文教休闲","中小板","20110422"
"002576.SZ","002576","通达动力","江苏","电气设备","中小板","20110428"
"002577.SZ","002577","雷柏科技","深圳","IT设备","中小板","20110428"
"002578.SZ","002578","闽发铝业","福建","铝","中小板","20110428"
"002579.SZ","002579","中京电子","广东","元器件","中小板","20110506"
"002580.SZ","002580","圣阳股份","山东","电气设备","中小板","20110506"
"002581.SZ","002581","未名医药","山东","生物制药","中小板","20110520"
"002582.SZ","002582","好想你","河南","食品","中小板","20110520"
"002583.SZ","002583","海能达","深圳","通信设备","中小板","20110527"
"002584.SZ","002584","西陇科学","广东","化工原料","中小板","20110602"
"002585.SZ","002585","双星新材","江苏","塑料","中小板","20110602"
"002586.SZ","002586","ST围海","浙江","建筑工程","中小板","20110602"
"002587.SZ","002587","奥拓电子","深圳","元器件","中小板","20110610"
"002588.SZ","002588","史丹利","山东","农药化肥","中小板","20110610"
"002589.SZ","002589","瑞康医药","山东","医药商业","中小板","20110610"
"002590.SZ","002590","万安科技","浙江","汽车配件","中小板","20110610"
"002591.SZ","002591","恒大高新","江西","环境保护","中小板","20110621"
"002592.SZ","002592","ST八菱","广西","汽车配件","中小板","20111111"
"002593.SZ","002593","日上集团","福建","钢加工","中小板","20110628"
"002594.SZ","002594","比亚迪","深圳","汽车整车","中小板","20110630"
"002595.SZ","002595","豪迈科技","山东","专用机械","中小板","20110628"
"002596.SZ","002596","海南瑞泽","海南","其他建材","中小板","20110707"
"002597.SZ","002597","金禾实业","安徽","食品","中小板","20110707"
"002598.SZ","002598","山东章鼓","山东","机械基件","中小板","20110707"
"002599.SZ","002599","盛通股份","北京","广告包装","中小板","20110715"
"002600.SZ","002600","领益智造","广东","元器件","中小板","20110715"
"002601.SZ","002601","龙佰集团","河南","化工原料","中小板","20110715"
"002602.SZ","002602","世纪华通","浙江","互联网","中小板","20110728"
"002603.SZ","002603","以岭药业","河北","中成药","中小板","20110728"
"002605.SZ","002605","姚记科技","上海","互联网","中小板","20110805"
"002606.SZ","002606","大连电瓷","辽宁","电气设备","中小板","20110805"
"002607.SZ","002607","中公教育","安徽","文教休闲","中小板","20110810"
"002608.SZ","002608","江苏国信","江苏","火力发电","中小板","20110810"
"002609.SZ","002609","捷顺科技","深圳","软件服务","中小板","20110815"
"002610.SZ","002610","爱康科技","江苏","电气设备","中小板","20110815"
"002611.SZ","002611","东方精工","广东","轻工机械","中小板","20110830"
"002612.SZ","002612","朗姿股份","北京","服饰","中小板","20110830"
"002613.SZ","002613","北玻股份","河南","专用机械","中小板","20110830"
"002614.SZ","002614","奥佳华","福建","家用电器","中小板","20110909"
"002615.SZ","002615","哈尔斯","浙江","家居用品","中小板","20110909"
"002616.SZ","002616","长青集团","广东","环境保护","中小板","20110920"
"002617.SZ","002617","露笑科技","浙江","电气设备","中小板","20110920"
"002620.SZ","002620","瑞和股份","深圳","装修装饰","中小板","20110929"
"002621.SZ","002621","美吉姆","辽宁","文教休闲","中小板","20110929"
"002622.SZ","002622","皓宸医疗","吉林","电气设备","中小板","20111018"
"002623.SZ","002623","亚玛顿","江苏","玻璃","中小板","20111013"
"002624.SZ","002624","完美世界","浙江","影视音像","中小板","20111028"
"002625.SZ","002625","光启技术","深圳","航空","中小板","20111103"
"002626.SZ","002626","金达威","福建","医疗保健","中小板","20111028"
"002627.SZ","002627","三峡旅游","湖北","公共交通","中小板","20111103"
"002628.SZ","002628","成都路桥","四川","建筑工程","中小板","20111103"
"002629.SZ","002629","仁智股份","浙江","石油开采","中小板","20111103"
"002630.SZ","002630","华西能源","四川","专用机械","中小板","20111111"
"002631.SZ","002631","德尔未来","江苏","家居用品","中小板","20111111"
"002632.SZ","002632","道明光学","浙江","塑料","中小板","20111122"
"002633.SZ","002633","申科股份","浙江","机械基件","中小板","20111122"
"002634.SZ","002634","棒杰股份","浙江","服饰","中小板","20111205"
"002635.SZ","002635","安洁科技","江苏","元器件","中小板","20111125"
"002636.SZ","002636","金安国纪","上海","元器件","中小板","20111125"
"002637.SZ","002637","赞宇科技","浙江","日用化工","中小板","20111125"
"002638.SZ","002638","勤上股份","广东","文教休闲","中小板","20111125"
"002639.SZ","002639","雪人股份","福建","专用机械","中小板","20111205"
"002640.SZ","002640","跨境通","山西","互联网","中小板","20111208"
"002641.SZ","002641","公元股份","浙江","塑料","中小板","20111208"
"002642.SZ","002642","荣联科技","北京","软件服务","中小板","20111220"
"002643.SZ","002643","万润股份","山东","化工原料","中小板","20111220"
"002644.SZ","002644","佛慈制药","甘肃","中成药","中小板","20111222"
"002645.SZ","002645","华宏科技","江苏","专用机械","中小板","20111220"
"002646.SZ","002646","天佑德酒","青海","白酒","中小板","20111222"
"002647.SZ","002647","仁东控股","广东","多元金融","中小板","20111228"
"002648.SZ","002648","卫星化学","浙江","化工原料","中小板","20111228"
"002649.SZ","002649","博彦科技","北京","软件服务","中小板","20120106"
"002650.SZ","002650","加加食品","湖南","食品","中小板","20120106"
"002651.SZ","002651","利君股份","四川","专用机械","中小板","20120106"
"002652.SZ","002652","扬子新材","江苏","其他建材","中小板","20120119"
"002653.SZ","002653","海思科","西藏","化学制药","中小板","20120117"
"002654.SZ","002654","万润科技","深圳","互联网","中小板","20120217"
"002655.SZ","002655","共达电声","山东","元器件","中小板","20120217"
"002656.SZ","002656","ST摩登","广东","服饰","中小板","20120228"
"002657.SZ","002657","中科金财","北京","软件服务","中小板","20120228"
"002658.SZ","002658","雪迪龙","北京","环境保护","中小板","20120309"
"002659.SZ","002659","凯文教育","北京","文教休闲","中小板","20120309"
"002660.SZ","002660","茂硕电源","深圳","电气设备","中小板","20120316"
"002661.SZ","002661","克明食品","湖南","食品","中小板","20120316"
"002662.SZ","002662","京威股份","北京","汽车配件","中小板","20120309"
"002663.SZ","002663","普邦股份","广东","建筑工程","中小板","20120316"
"002664.SZ","002664","信质集团","浙江","汽车配件","中小板","20120316"
"002665.SZ","002665","首航高科","甘肃","电气设备","中小板","20120327"
"002666.SZ","002666","德联集团","广东","化工原料","中小板","20120327"
"002667.SZ","002667","鞍重股份","辽宁","工程机械","中小板","20120329"
"002668.SZ","002668","奥马电器","广东","家用电器","中小板","20120416"
"002669.SZ","002669","康达新材","上海","化工原料","中小板","20120416"
"002670.SZ","002670","国盛金控","广东","证券","中小板","20120416"
"002671.SZ","002671","龙泉股份","山东","其他建材","中小板","20120426"
"002672.SZ","002672","东江环保","深圳","环境保护","中小板","20120426"
"002673.SZ","002673","西部证券","陕西","证券","中小板","20120503"
"002674.SZ","002674","兴业科技","福建","纺织","中小板","20120507"
"002675.SZ","002675","东诚药业","山东","化学制药","中小板","20120525"
"002676.SZ","002676","顺威股份","广东","家用电器","中小板","20120525"
"002677.SZ","002677","浙江美大","浙江","家用电器","中小板","20120525"
"002678.SZ","002678","珠江钢琴","广东","文教休闲","中小板","20120530"
"002679.SZ","002679","福建金森","福建","林业","中小板","20120605"
"002681.SZ","002681","奋达科技","深圳","元器件","中小板","20120605"
"002682.SZ","002682","龙洲股份","福建","仓储物流","中小板","20120612"
"002683.SZ","002683","广东宏大","广东","化工原料","中小板","20120612"
"002685.SZ","002685","华东重机","江苏","机床制造","中小板","20120612"
"002686.SZ","002686","亿利达","浙江","专用机械","中小板","20120703"
"002687.SZ","002687","乔治白","浙江","服饰","中小板","20120713"
"002688.SZ","002688","金河生物","内蒙","农业综合","中小板","20120713"
"002689.SZ","002689","远大智能","辽宁","运输设备","中小板","20120717"
"002690.SZ","002690","美亚光电","安徽","专用机械","中小板","20120731"
"002691.SZ","002691","冀凯股份","河北","专用机械","中小板","20120731"
"002692.SZ","002692","ST远程","江苏","电气设备","中小板","20120808"
"002693.SZ","002693","双成药业","海南","生物制药","中小板","20120808"
"002694.SZ","002694","顾地科技","湖北","塑料","中小板","20120816"
"002695.SZ","002695","煌上煌","江西","食品","中小板","20120905"
"002696.SZ","002696","百洋股份","广西","饲料","中小板","20120905"
"002697.SZ","002697","红旗连锁","四川","超市连锁","中小板","20120905"
"002698.SZ","002698","博实股份","黑龙江","化工机械","中小板","20120911"
"002699.SZ","002699","ST美盛","浙江","影视音像","中小板","20120911"
"002700.SZ","002700","ST浩源","新疆","供气供热","中小板","20120921"
"002701.SZ","002701","奥瑞金","北京","广告包装","中小板","20121011"
"002702.SZ","002702","海欣食品","福建","食品","中小板","20121011"
"002703.SZ","002703","浙江世宝","浙江","汽车配件","中小板","20121102"
"002705.SZ","002705","新宝股份","广东","家用电器","中小板","20140121"
"002706.SZ","002706","良信股份","上海","电气设备","中小板","20140121"
"002707.SZ","002707","众信旅游","北京","旅游服务","中小板","20140123"
"002708.SZ","002708","光洋股份","江苏","汽车配件","中小板","20140121"
"002709.SZ","002709","天赐材料","广东","化工原料","中小板","20140123"
"002712.SZ","002712","思美传媒","浙江","广告包装","中小板","20140123"
"002713.SZ","002713","东易日盛","北京","装修装饰","中小板","20140219"
"002714.SZ","002714","牧原股份","河南","农业综合","中小板","20140128"
"002715.SZ","002715","登云股份","广东","汽车配件","中小板","20140219"
"002716.SZ","002716","金贵银业","湖南","小金属","中小板","20140128"
"002717.SZ","002717","岭南股份","广东","环境保护","中小板","20140219"
"002718.SZ","002718","友邦吊顶","浙江","其他建材","中小板","20140128"
"002719.SZ","002719","麦趣尔","新疆","乳制品","中小板","20140128"
"002721.SZ","002721","金一文化","北京","服饰","中小板","20140127"
"002722.SZ","002722","物产金轮","江苏","纺织机械","中小板","20140128"
"002723.SZ","002723","小崧股份","广东","家用电器","中小板","20140129"
"002724.SZ","002724","海洋王","深圳","半导体","中小板","20141104"
"002725.SZ","002725","跃岭股份","浙江","汽车配件","中小板","20140129"
"002726.SZ","002726","龙大美食","山东","食品","中小板","20140626"
"002727.SZ","002727","一心堂","云南","医药商业","中小板","20140702"
"002728.SZ","002728","特一药业","广东","中成药","中小板","20140731"
"002729.SZ","002729","好利科技","福建","元器件","中小板","20140912"
"002730.SZ","002730","电光科技","浙江","专用机械","中小板","20141009"
"002731.SZ","002731","萃华珠宝","辽宁","服饰","中小板","20141104"
"002732.SZ","002732","燕塘乳业","广东","乳制品","中小板","20141205"
"002733.SZ","002733","雄韬股份","深圳","电气设备","中小板","20141203"
"002734.SZ","002734","利民股份","江苏","农药化肥","中小板","20150127"
"002735.SZ","002735","王子新材","深圳","塑料","中小板","20141203"
"002736.SZ","002736","国信证券","深圳","证券","中小板","20141229"
"002737.SZ","002737","葵花药业","黑龙江","中成药","中小板","20141230"
"002738.SZ","002738","中矿资源","北京","小金属","中小板","20141230"
"002739.SZ","002739","万达电影","北京","影视音像","中小板","20150122"
"002740.SZ","002740","ST爱迪尔","福建","服饰","中小板","20150122"
"002741.SZ","002741","光华科技","广东","化工原料","中小板","20150216"
"002742.SZ","002742","ST三圣","重庆","其他建材","中小板","20150217"
"002743.SZ","002743","富煌钢构","安徽","钢加工","中小板","20150217"
"002745.SZ","002745","木林森","广东","电气设备","中小板","20150217"
"002746.SZ","002746","仙坛股份","山东","农业综合","中小板","20150216"
"002747.SZ","002747","埃斯顿","江苏","机械基件","中小板","20150320"
"002748.SZ","002748","世龙实业","江西","化工原料","中小板","20150319"
"002749.SZ","002749","国光股份","四川","农药化肥","中小板","20150320"
"002750.SZ","002750","龙津药业","云南","中成药","中小板","20150324"
"002751.SZ","002751","*ST易尚","深圳","家居用品","中小板","20150424"
