ts_code,name,market,publisher,category,base_date,base_point,list_date
399614.SZ,深证材料,SZSE,深交所,一级行业指数,20041231,1000,20110615
399615.SZ,深证工业,SZSE,深交所,一级行业指数,20041231,1000,20110615
399616.SZ,深证可选,SZSE,深交所,一级行业指数,20041231,1000,20110615
399617.SZ,深证消费,SZSE,深交所,一级行业指数,20041231,1000,20110615
399618.SZ,深证医药,SZSE,深交所,一级行业指数,20041231,1000,20110615
399619.SZ,深证金融,SZSE,深交所,一级行业指数,20041231,1000,20110615
399620.SZ,深证信息,SZSE,深交所,一级行业指数,20041231,1000,20110615
399621.SZ,深证电信,SZSE,深交所,一级行业指数,20041231,1000,20110615
399622.SZ,深证公用,SZSE,深交所,一级行业指数,20041231,1000,20110615
399623.SZ,中小基础,SZSE,深交所,规模指数,20051230,1000,20110725
399624.SZ,中创400,SZSE,深交所,规模指数,20100630,1000,20110815
399625.SZ,中创500,SZSE,深交所,规模指数,20100630,1000,20110815
399626.SZ,中创500成长,SZSE,深交所,成长指数,20100630,1000,20110815
399627.SZ,中创500价值,SZSE,深交所,价值指数,20100630,1000,20110815
399628.SZ,700成长,SZSE,深交所,成长指数,20100630,1000,20110901
399629.SZ,700价值,SZSE,深交所,价值指数,20100630,1000,20110901
399630.SZ,1000成长,SZSE,深交所,成长指数,20100630,1000,20110901
399631.SZ,1000价值,SZSE,深交所,价值指数,20100630,1000,20110901
399632.SZ,深100EW,SZSE,深交所,策略指数,20021231,1000,20111028
399633.SZ,深300EW,SZSE,深交所,策略指数,20041231,1000,20111028
399634.SZ,中小板EW,SZSE,深交所,策略指数,20061229,1000,20111028
399635.SZ,创业板EW,SZSE,深交所,策略指数,20100930,1000,20111028
399636.SZ,深证装备,SZSE,深交所,主题指数,20041231,1000,20111115
399637.SZ,深证地产,SZSE,深交所,主题指数,20041231,1000,20111115
399638.SZ,深证环保,SZSE,深交所,主题指数,20041231,1000,20111115
399639.SZ,深证大宗,SZSE,深交所,主题指数,20041231,1000,20111115
399640.SZ,创业基础,SZSE,深交所,规模指数,20101231,1000,20120116
399641.SZ,深证新兴,SZSE,深交所,主题指数,20100630,1000,20120201
399642.SZ,中小新兴,SZSE,深交所,主题指数,20100630,1000,20120201
399643.SZ,创业新兴,SZSE,深交所,主题指数,20100630,1000,20120201
399644.SZ,深证时钟,SZSE,深交所,主题指数,20061229,1000,20120326
399645.SZ,100低波,SZSE,深交所,策略指数,20041231,1000,20120612
399646.SZ,深消费50,SZSE,深交所,主题指数,20041231,1000,20120806
399647.SZ,深医药50,SZSE,深交所,主题指数,20041231,1000,20120806
399648.SZ,深证GDP100,SZSE,深交所,主题指数,20050630,1000,20120808
399649.SZ,中小板红利,SZSE,深交所,主题指数,20090630,1000,20120820
399650.SZ,中小板治理,SZSE,深交所,主题指数,20090630,1000,20120820
399651.SZ,中小板责任,SZSE,深交所,主题指数,20090630,1000,20120820
399652.SZ,中创高新,SZSE,深交所,主题指数,20110630,1000,20120917
399653.SZ,深证龙头,SZSE,深交所,主题指数,20100630,1000,20120925
399654.SZ,深证文化,SZSE,深交所,主题指数,20090630,1000,20121109
399655.SZ,深证绩效,SZSE,深交所,策略指数,20021231,1000,20121119
399656.SZ,100绩效,SZSE,深交所,策略指数,20021231,1000,20121119
399657.SZ,300绩效,SZSE,深交所,策略指数,20041231,1000,20121119
399658.SZ,中小绩效,SZSE,深交所,策略指数,20061229,1000,20121119
399659.SZ,深成指EW,SZSE,深交所,策略指数,20021231,1000,20121123
399660.SZ,中创EW,SZSE,深交所,策略指数,20070629,1000,20121123
399661.SZ,深证低波,SZSE,深交所,策略指数,20061229,1000,20121220
399662.SZ,深证高贝,SZSE,深交所,策略指数,20061229,1000,20121220
399663.SZ,中小低波,SZSE,深交所,策略指数,20110630,1000,20121220
399664.SZ,中小高贝,SZSE,深交所,策略指数,20110630,1000,20121220
399665.SZ,中创低波,SZSE,深交所,策略指数,20110630,1000,20121220
399666.SZ,中创高贝,SZSE,深交所,策略指数,20110630,1000,20121220
399667.SZ,创业板G,SZSE,深交所,成长指数,20120629,1000,20130107
399668.SZ,创业板V,SZSE,深交所,价值指数,20120629,1000,20130107
399669.SZ,深证农业,SZSE,深交所,主题指数,20041231,1000,20130624
399670.SZ,深周期50,SZSE,深交所,主题指数,20041231,1000,20131028
399671.SZ,深防御50,SZSE,深交所,主题指数,20041231,1000,20131028
399672.SZ,深红利50,SZSE,深交所,策略指数,20081231,1000,20140410
399673.SZ,创业板50,SZSE,深交所,策略指数,20100531,1000,20140618
399674.SZ,深A医药,SZSE,深交所,一级行业指数,20100630,1000,20150608
399675.SZ,深互联网,SZSE,深交所,二级行业指数,20100630,1000,20150608
399676.SZ,深医药EW,SZSE,深交所,策略指数,20100630,1000,20150608
399677.SZ,深互联EW,SZSE,深交所,策略指数,20100630,1000,20150608
399678.SZ,深次新股,SZSE,深交所,主题指数,20101231,1000,20150618
399679.SZ,深证200R,SZSE,深交所,规模指数,20041231,1000,20150618
399680.SZ,深成能源,SZSE,深交所,一级行业指数,20100630,1000,20150831
399681.SZ,深成材料,SZSE,深交所,一级行业指数,20100630,1000,20150831
399682.SZ,深成工业,SZSE,深交所,一级行业指数,20100630,1000,20150831
399683.SZ,深成可选,SZSE,深交所,一级行业指数,20100630,1000,20150831
399684.SZ,深成消费,SZSE,深交所,一级行业指数,20100630,1000,20150831
399685.SZ,深成医药,SZSE,深交所,一级行业指数,20100630,1000,20150831
399686.SZ,深成金融,SZSE,深交所,一级行业指数,20100630,1000,20150831
399687.SZ,深成信息,SZSE,深交所,一级行业指数,20100630,1000,20150831
399688.SZ,深成电信,SZSE,深交所,一级行业指数,20100630,1000,20150831
399689.SZ,深成公用,SZSE,深交所,一级行业指数,20100630,1000,20150831
399690.SZ,中小专利,SZSE,深交所,策略指数,20120330,1000,20160523
399691.SZ,创业专利,SZSE,深交所,策略指数,20120330,1000,20160523
399692.SZ,创业低波,SZSE,深交所,策略指数,20130628,1000,20161220
399693.SZ,安防产业,SZSE,深交所,主题指数,20120629,1000,20160620
399694.SZ,创业高贝,SZSE,深交所,策略指数,20130628,1000,20161220
399695.SZ,深证节能,SZSE,深交所,主题指数,20100630,1000,20170428
399696.SZ,深证创投,SZSE,深交所,主题指数,20100630,1000,20161021
399697.SZ,中关村60,SZSE,深交所,主题指数,20081231,1000,20170110
399698.SZ,优势成长,SZSE,深交所,主题指数,20081231,1000,20170615
399699.SZ,金融科技,SZSE,深交所,主题指数,20170526,3000,20170609
399701.SZ,深证F60,SZSE,深交所,策略指数,20021231,1000,20100510
399702.SZ,深证F120,SZSE,深交所,策略指数,20021231,1000,20100510
399703.SZ,深证F200,SZSE,深交所,策略指数,20021231,1000,20100510
399704.SZ,深证上游,SZSE,深交所,主题指数,20021231,1000,20111018
399705.SZ,深证中游,SZSE,深交所,主题指数,20021231,1000,20111018
399706.SZ,深证下游,SZSE,深交所,主题指数,20021231,1000,20111018
399707.CSI,CSSW证券(CSI),CSI,中证公司,主题指数,19991231,1000,20150416
399707.SZ,CSSW证券,SZSE,中证公司,主题指数,19991231,1000,20150416
399802.SZ,500深市,SZSE,中证公司,主题指数,20041231,1000,20120905
399803.SZ,工业4.0,SZSE,中证公司,主题指数,20120629,1000,20150310
399804.SZ,中证体育,SZSE,中证公司,主题指数,20120629,1000,20150209
399805.SZ,互联金融,SZSE,中证公司,主题指数,20120629,1000,20150210
399806.SZ,环境治理,SZSE,中证公司,主题指数,20111230,1000,20140721
399807.SZ,高铁产业,SZSE,中证公司,主题指数,20121231,1000,20150120
399808.SZ,中证新能,SZSE,中证公司,主题指数,20111231,1000,20150210
399809.SZ,保险主题,SZSE,中证公司,主题指数,20111231,1000,20150213
399810.CSI,CSSW传媒(CSI),CSI,中证公司,主题指数,20041231,1000,20150803
399810.SZ,CSSW传媒,SZSE,中证公司,主题指数,20041231,1000,20150803
399811.CSI,CSSW电子(CSI),CSI,中证公司,主题指数,20041231,1000,20150803
399811.SZ,CSSW电子,SZSE,中证公司,主题指数,20041231,1000,20150803
399812.SZ,养老产业,SZSE,中证公司,主题指数,20041231,1000,20140606
399813.SZ,中证国安,SZSE,中证公司,主题指数,20081231,1000,20150129
399814.SZ,大农业,SZSE,中证公司,主题指数,20131231,1000,20140722
399817.CSI,生态100(CSI),CSI,中证公司,主题指数,20120629,1000,20151021
399817.SZ,生态100,SZSE,中证公司,主题指数,20120629,1000,20151021
399901.SZ,小康指数,SZSE,中证公司,主题指数,20051230,1000,20100401
399902.SZ,中证流通,SZSE,中证公司,规模指数,20051230,1000,20060227
399903.SZ,中证100,SZSE,中证公司,规模指数,20051230,1000,20060529
399904.SZ,中证200,SZSE,中证公司,规模指数,20041231,1000,20070115
399905.SZ,中证500,SZSE,中证公司,规模指数,20041231,1000,20070115
399906.SZ,中证800,SZSE,中证公司,规模指数,20041231,1000,20070115
399907.SZ,中证700,SZSE,中证公司,规模指数,20041231,1000,20070115
399908.SZ,沪深300能源,SZSE,中证公司,一级行业指数,20041231,1000,20070702
399909.SZ,沪深300材料,SZSE,中证公司,一级行业指数,20041231,1000,20070702
399910.SZ,沪深300工业,SZSE,中证公司,一级行业指数,20041231,1000,20070702
399911.SZ,沪深300可选,SZSE,中证公司,一级行业指数,20041231,1000,20070702
399912.SZ,沪深300消费,SZSE,中证公司,一级行业指数,20041231,1000,20070702
399913.SZ,沪深300医药,SZSE,中证公司,一级行业指数,20041231,1000,20070702
399914.SZ,沪深300金融,SZSE,中证公司,一级行业指数,20041231,1000,20070702
399915.SZ,沪深300信息,SZSE,中证公司,一级行业指数,20041231,1000,20070702
399916.SZ,沪深300电信,SZSE,中证公司,一级行业指数,20041231,1000,20070702
399917.SZ,沪深300公用,SZSE,中证公司,一级行业指数,20041231,1000,20070702
399918.SZ,沪深300成长,SZSE,中证公司,成长指数,20041231,1000,20080121
399919.SZ,沪深300价值,SZSE,中证公司,价值指数,20041231,1000,20080121
399920.SZ,沪深300R成长,SZSE,中证公司,成长指数,20041231,1000,20080121
399921.SZ,沪深300R价值,SZSE,中证公司,价值指数,20041231,1000,20080121
399922.SZ,中证红利,SZSE,中证公司,主题指数,20041231,1000,20080526
399923.SZ,中证公司债,SZSE,中证公司,债券指数,20071231,100,20081119
399924.SZ,中证分离债,SZSE,中证公司,债券指数,20071231,100,20081119
399925.SZ,基本面50,SZSE,中证公司,策略指数,20041231,1000,20090226
399926.SZ,中证央企,SZSE,中证公司,主题指数,20081231,1000,20090330
399927.SZ,央企100,SZSE,中证公司,主题指数,20081231,1000,20090330
399928.SZ,中证能源,SZSE,中证公司,一级行业指数,20041231,1000,20090703
399929.SZ,中证材料,SZSE,中证公司,一级行业指数,20041231,1000,20090703
399930.SZ,中证工业,SZSE,中证公司,一级行业指数,20041231,1000,20090703
399931.SZ,中证可选,SZSE,中证公司,一级行业指数,20041231,1000,20090703
399932.SZ,中证消费,SZSE,中证公司,一级行业指数,20041231,1000,20090703
399933.SZ,中证医药,SZSE,中证公司,一级行业指数,20041231,1000,20090703
399934.SZ,中证金融,SZSE,中证公司,一级行业指数,20041231,1000,20090703
399935.SZ,中证信息,SZSE,中证公司,一级行业指数,20041231,1000,20090703
399936.SZ,中证电信,SZSE,中证公司,一级行业指数,20041231,1000,20090703
399937.SZ,中证公用,SZSE,中证公司,一级行业指数,20041231,1000,20090703
399938.SZ,中证民企,SZSE,中证公司,主题指数,20090630,1000,20090825
399939.SZ,民企200,SZSE,中证公司,主题指数,20090630,1000,20090825
399940.SZ,财富大盘,SZSE,中证公司,主题指数,20041231,1000,20090925
399941.SZ,新能源,SZSE,中证公司,主题指数,20081231,1000,20091028
399942.SZ,内地消费,SZSE,中证公司,主题指数,20041231,1000,20091028
399943.SZ,新基建50,SZSE,中证公司,主题指数,20041231,1000,20091028
399944.SZ,内地资源,SZSE,中证公司,主题指数,20041231,1000,20091028
399945.SZ,内地运输,SZSE,中证公司,主题指数,20041231,1000,20091028
399946.SZ,内地金融,SZSE,中证公司,主题指数,20041231,1000,20091028
399947.SZ,内地银行,SZSE,中证公司,主题指数,20041231,1000,20091028
399948.SZ,内地地产,SZSE,中证公司,主题指数,20041231,1000,20091028
399949.SZ,内地农业,SZSE,中证公司,主题指数,20041231,1000,20091028
399950.SZ,300基建,SZSE,中证公司,主题指数,20041231,1000,20091028
399951.SZ,300银行,SZSE,中证公司,二级行业指数,20041231,1000,20091028
399952.SZ,300地产,SZSE,中证公司,二级行业指数,20041231,1000,20091028
399953.SZ,中证地企,SZSE,中证公司,主题指数,20090630,1000,20100209
399954.SZ,地企100,SZSE,中证公司,主题指数,20090630,1000,20100209
399955.SZ,中证国企,SZSE,中证公司,主题指数,20090630,1000,20100209
399956.SZ,国企200,SZSE,中证公司,主题指数,20090630,1000,20100209
399957.SZ,300运输,SZSE,中证公司,二级行业指数,20041231,1000,20090616
399958.SZ,创业成长,SZSE,中证公司,主题指数,20091231,1000,20100324
399959.SZ,军工指数,SZSE,中证公司,主题指数,20110630,1000,20110830
399960.SZ,中证龙头,SZSE,中证公司,主题指数,20041231,1000,20100209
399961.SZ,中证上游,SZSE,中证公司,主题指数,20041231,1000,20100416
399962.SZ,中证中游,SZSE,中证公司,主题指数,20041231,1000,20100416
399963.SZ,中证下游,SZSE,中证公司,主题指数,20041231,1000,20100416
399964.SZ,中证新兴,SZSE,中证公司,主题指数,20041231,1000,20100430
399965.SZ,中证800地产,SZSE,中证公司,二级行业指数,20041231,1000,20140404
399966.SZ,中证800证保,SZSE,中证公司,主题指数,20041231,1000,20140404
399967.SZ,中证军工,SZSE,中证公司,主题指数,20041231,1000,20131226
399968.SZ,300周期,SZSE,中证公司,主题指数,20041231,1000,20100528
399969.SZ,300非周,SZSE,中证公司,主题指数,20041231,1000,20100528
399970.CSI,中证移动互联(CSI),CSI,中证公司,主题指数,20120630,1000,20140505
399970.SZ,中证移动互联,SZSE,中证公司,主题指数,20120630,1000,20140505
399971.CSI,中证传媒(CSI),CSI,中证公司,主题指数,20101231,1000,20140415
399971.SZ,中证传媒,SZSE,中证公司,主题指数,20101231,1000,20140415
399972.SZ,300深市,SZSE,中证公司,主题指数,20041231,1000,20120621
399973.CSI,中证国防(CSI),CSI,中证公司,主题指数,20110630,1000,20140415
399973.SZ,中证国防,SZSE,中证公司,主题指数,20110630,1000,20140415
399974.SZ,国企改革,SZSE,中证公司,主题指数,20140331,1000,20140807
399975.CSI,证券公司(CSI),CSI,中证公司,四级行业指数,20070629,1000,20130715
399975.SZ,证券公司,SZSE,中证公司,四级行业指数,20070629,1000,20130715
399976.CSI,CS新能车(CSI),CSI,中证公司,主题指数,20111231,1000,20141128
399976.SZ,CS新能车,SZSE,中证公司,主题指数,20111231,1000,20141128
399977.SZ,内地低碳,SZSE,中证公司,主题指数,20100630,1000,20110121
399978.SZ,医药100,SZSE,中证公司,主题指数,20041231,1000,20110318
399979.SZ,大宗商品,SZSE,中证公司,主题指数,20041231,1000,20110822
399980.SZ,中证超大,SZSE,中证公司,规模指数,20041231,1000,20110510
399981.SZ,300分层,SZSE,中证公司,策略指数,20041231,1000,20110613
399982.SZ,500等权,SZSE,中证公司,策略指数,20041231,1000,20110613
399983.CSI,地产等权(CSI),CSI,中证公司,策略指数,20041231,1000,20131122
399983.SZ,地产等权,SZSE,中证公司,策略指数,20041231,1000,20131122
399984.SZ,300等权,SZSE,中证公司,策略指数,20041231,1000,20110802
399985.SZ,中证全指,SZSE,中证公司,规模指数,20041231,1000,20110802
399986.CSI,中证银行(CSI),CSI,中证公司,二级行业指数,20041231,1000,20130715
399986.SZ,中证银行,SZSE,中证公司,二级行业指数,20041231,1000,20130715
399987.CSI,中证酒(CSI),CSI,中证公司,主题指数,20081231,1000,20141210
399987.SZ,中证酒,SZSE,中证公司,主题指数,20081231,1000,20141210
399989.CSI,中证医疗(CSI),CSI,中证公司,主题指数,20041231,1000,20141031
399989.SZ,中证医疗,SZSE,中证公司,主题指数,20041231,1000,20141031
399990.SZ,煤炭等权,SZSE,中证公司,主题指数,20081231,1000,20150121
399991.SZ,一带一路,SZSE,中证公司,主题指数,20121231,1000,20150216
399992.SZ,CSWD并购,SZSE,中证公司,主题指数,20111230,1000,20150508
399993.SZ,CSWD生科,SZSE,中证公司,主题指数,20091231,1000,20150508
399994.SZ,信息安全,SZSE,中证公司,主题指数,20101231,1000,20150312
399995.SZ,基建工程,SZSE,中证公司,一级行业指数,20041231,1000,20150312
399996.SZ,中证智能家居,SZSE,中证公司,主题指数,20120629,1000,20140917
399997.SZ,中证白酒,SZSE,中证公司,主题指数,20081231,1000,20150121
399998.SZ,中证煤炭,SZSE,中证公司,三级行业指数,20081231,1000,20150213
471001.CNI,深成地产R,CNI,深交所,主题指数,20100630,1000,20190723
471002.CNI,中小地产R,CNI,深交所,主题指数,20111230,1000,20190723
480001.CNI,湾创100R,CNI,深交所,主题指数,20170630,1000,20190409
480002.CNI,湾创100R(港币),CNI,深交所,主题指数,20170630,1000,20190409
480003.CNI,湾区综指R,CNI,深交所,综合指数,20121231,1000,20190409
480004.CNI,湾区综指R(港币),CNI,深交所,综合指数,20121231,1000,20190409
480005.CNI,GTCOM港股通100R,CNI,深交所,主题指数,20151231,1000,20190722
480006.CNI,GTCOM港股通100R(港币),CNI,深交所,主题指数,20151231,1000,20190722
480007.CNI,湾区新兴R,CNI,深交所,主题指数,20121231,1000,20200512
480008.CNI,湾区新兴R(港币),CNI,深交所,主题指数,20121231,1000,20200512
480009.CNI,湾区制造R,CNI,深交所,主题指数,20121231,1000,20200512
480010.CNI,湾区制造R(港币),CNI,深交所,主题指数,20121231,1000,20200512
480011.CNI,湾区服务R,CNI,深交所,主题指数,20121231,1000,20200512
480012.CNI,湾区服务R(港币),CNI,深交所,主题指数,20121231,1000,20200512
480013.CNI,湾区医药R,CNI,深交所,主题指数,20121231,1000,20191231
480014.CNI,湾区医药R(港币),CNI,深交所,主题指数,20121231,1000,20191231
480015.CNI,疫苗生科R,CNI,深交所,主题指数,20021231,1000,20150216
480016.CNI,公卫健康R,CNI,深交所,二级行业指数,20021231,1000,20150217
480017.CNI,国证芯片R,CNI,深交所,二级行业指数,20021231,1000,20150217
480018.CNI,国证5GR,CNI,深交所,二级行业指数,20021231,1000,20150217
480019.CNI,湾区海洋R,CNI,深交所,主题指数,20121231,1000,20200512
480020.CNI,湾区海洋R(港币),CNI,深交所,主题指数,20121231,1000,20200512
